Cm,Ch,Bm,Bh,T,sR,sG,sB,L,A,B
0.0487,0.1503,0.25,0.7,0.17666667,223.885,176.34,129.98,75.21554114,11.3268043,30.31911614
0.0487,0.1503,0.25,0.7,0.25,214.151,164.509,116.1,71.08637174,12.29170526,32.11071145
0.0487,0.1503,0.5,0.7,0.01,256.584,223.085,206.83,91.17792432,9.076727262,12.21101442
0.0487,0.1503,0.5,0.7,0.09333333,230.938,188.984,152.78,79.41818726,10.01372003,23.9673368
0.0487,0.1503,0.5,0.7,0.17666667,214.907,169.249,126.16,72.50195876,11.1091708,28.604156
0.0487,0.1503,0.5,0.7,0.25,204.066,156.359,112.09,67.95737951,12.17558276,29.98405301
0.0487,0.1503,0.75,0.7,0.01,253.479,220.687,205.79,90.30456555,9.046324747,11.47411459
0.0487,0.1503,0.75,0.7,0.09333333,224.612,183.73,149.11,77.45108965,9.89160328,23.14073678
0.0487,0.1503,0.75,0.7,0.17666667,207.288,162.757,122.68,70.06030116,11.15570602,27.10161098
0.0487,0.1503,0.75,0.7,0.25,195.318,149.28,108.08,65.20845101,12.02708694,28.39222999
0.0487,0.1503,0.999,0.7,0.01,250.638,218.734,204.58,89.55684868,8.856410496,11.00915651
0.0487,0.1503,0.999,0.7,0.09333333,218.972,178.73,146.09,75.61519184,9.982456841,22.16412083
0.0487,0.1503,0.999,0.7,0.17666667,200.351,156.8,118.97,67.80138017,11.16711405,25.98111634
0.0487,0.1503,0.999,0.7,0.25,186.97,142.771,105.11,62.64054755,11.84467963,26.48293238
0.0487,0.32,0.001,0.7,0.01,264.041,229.07,209.91,93.33642615,9.124722288,13.75897509
0.0487,0.32,0.001,0.7,0.09333333,245.533,201.055,159.8,83.87996871,10.15112167,26.55495579
0.0487,0.32,0.001,0.7,0.17666667,234.033,184.543,134.6,78.31030812,11.50551483,32.14402098
0.0487,0.32,0.001,0.7,0.25,226.047,173.47,120.9,74.58446196,12.79099128,34.33285911
0.0487,0.32,0.25,0.7,0.01,260.295,225.963,208.31,92.22801068,9.144065772,12.9724975
0.0487,0.32,0.25,0.7,0.09333333,237.837,194.913,156.74,81.59994063,10.03829496,24.94695842
0.0487,0.32,0.25,0.7,0.17666667,223.979,176.613,130.42,75.29940537,11.2659059,30.19834055
0.0487,0.32,0.25,0.7,0.25,214.247,164.823,116.37,71.17807639,12.18917295,32.0874184
0.0487,0.32,0.5,0.7,0.01,256.739,223.197,206.92,91.22043943,9.087788806,12.22668995
0.0487,0.32,0.5,0.7,0.09333333,231.09,189.051,153.13,79.45557312,10.08035041,23.83500968
0.0487,0.32,0.5,0.7,0.17666667,215.126,169.677,126.68,72.63853758,11.02365437,28.51409967
0.0487,0.32,0.5,0.7,0.25,204.369,156.636,112.37,68.06257914,12.17792323,29.97611906
0.0487,0.32,0.75,0.7,0.01,253.556,220.721,205.88,90.32154916,9.069104119,11.45345206
0.0487,0.32,0.75,0.7,0.09333333,224.816,183.791,149.44,77.49184556,9.978925323,23.02480269
0.0487,0.32,0.75,0.7,0.17666667,207.417,162.983,122.79,70.13168865,11.09867025,27.13508765
0.0487,0.32,0.75,0.7,0.25,195.44,149.511,108.5,65.28630044,11.99618392,28.26328149
0.0487,0.32,0.999,0.7,0.01,250.677,218.767,204.69,89.57094663,8.870016622,10.97084828
0.0487,0.32,0.999,0.7,0.09333333,218.926,178.883,146.38,75.65408351,9.919334207,22.06186983
0.0487,0.32,0.999,0.7,0.17666667,200.413,156.944,119.16,67.84713401,11.13492905,25.94067608
0.0487,0.32,0.999,0.7,0.25,187.04,142.848,105.35,62.67176766,11.85695864,26.392988
0.1139,0.003,0.001,0.7,0.01,249.453,213.12,189.81,87.76513429,9.214107098,16.21292284
0.1139,0.003,0.001,0.7,0.09333333,215.919,165.069,111.7,71.33912504,12.27893691,34.8035375
0.1139,0.003,0.001,0.7,0.17666667,195.954,139.68,80.62,62.49002826,15.06032244,39.65090779
0.1139,0.003,0.001,0.7,0.25,182.371,124.152,69.55,56.95727715,17.01531314,38.46730722
0.1139,0.003,0.25,0.7,0.01,244.857,209.344,187.69,86.3906871,9.188845958,15.33641061
0.1139,0.003,0.25,0.7,0.09333333,204.953,157.132,107.01,68.16124408,11.60773749,32.98964507
0.1139,0.003,0.25,0.7,0.17666667,181.811,129.157,77.03,58.22527404,14.55873268,36.01930548
0.1139,0.003,0.25,0.7,0.25,166.52,113.506,66.37,52.37945801,15.89091526,34.25389975
0.1139,0.003,0.5,0.7,0.01,240.394,206.138,185.9,85.17028166,8.964038965,14.5037968
0.1139,0.003,0.5,0.7,0.09333333,195.385,150.011,103.16,65.31847664,11.14813633,31.19891795
0.1139,0.003,0.5,0.7,0.17666667,169.444,120.73,73.85,54.64198383,13.68591911,33.02918083
0.1139,0.003,0.5,0.7,0.25,153.571,104.681,64.15,48.55774083,15.07554671,30.47491205
0.1139,0.003,0.75,0.7,0.01,236.627,203.627,184.59,84.1900787,8.700672691,13.76908134
0.1139,0.003,0.75,0.7,0.09333333,187.688,143.046,98.95,62.68371057,11.34540681,29.92209416
0.1139,0.003,0.75,0.7,0.17666667,159.067,112.922,70.55,51.40342487,13.31538709,30.57410072
0.1139,0.003,0.75,0.7,0.25,142.002,96.572,61.62,45.03152674,14.43814751,27.23421876
0.1139,0.003,0.999,0.7,0.01,233.535,201.195,182.99,83.28105274,8.605442494,13.29333852
0.1139,0.003,0.999,0.7,0.09333333,180.455,136.661,95.3,60.23356575,11.47811228,28.60357182
0.1139,0.003,0.999,0.7,0.17666667,150.037,105.774,67.3,48.4574892,13.1649888,28.4925953
0.1139,0.003,0.999,0.7,0.25,131.872,89.632,59.57,41.94859183,13.80770874,24.27862178
0.1139,0.0175,0.001,0.7,0.01,249.459,213.135,189.81,87.76934334,9.20843662,16.21987293
0.1139,0.0175,0.001,0.7,0.09333333,215.928,165.092,111.76,71.34661237,12.27659191,34.7784496
0.1139,0.0175,0.001,0.7,0.17666667,196.005,139.746,80.62,62.51212582,15.04550405,39.67649133
0.1139,0.0175,0.001,0.7,0.25,182.379,124.179,69.56,56.96505874,17.00430803,38.47143211
0.1139,0.0175,0.25,0.7,0.01,244.871,209.33,187.69,86.38847948,9.200973743,15.33444297
0.1139,0.0175,0.25,0.7,0.09333333,204.984,157.138,107.04,68.16632481,11.61963167,32.98266949
0.1139,0.0175,0.25,0.7,0.17666667,181.832,129.196,77.01,58.23741043,14.54437974,36.04337918
0.1139,0.0175,0.25,0.7,0.25,166.492,113.518,66.38,52.37915331,15.87234177,34.24724328
0.1139,0.0175,0.5,0.7,0.01,240.401,206.143,185.86,85.17104926,8.957773145,14.52861373
0.1139,0.0175,0.5,0.7,0.09333333,195.403,150.041,103.16,65.32785598,11.13832606,31.21490002
0.1139,0.0175,0.5,0.7,0.17666667,169.423,120.726,73.86,54.63868132,13.67954415,33.01981863
0.1139,0.0175,0.5,0.7,0.25,153.62,104.691,64.14,48.56609481,15.09121712,30.48901367
0.1139,0.0175,0.75,0.7,0.01,236.63,203.62,184.58,84.18818293,8.704287168,13.77264032
0.1139,0.0175,0.75,0.7,0.09333333,187.718,143.048,98.99,62.68805002,11.36017677,29.91019738
0.1139,0.0175,0.75,0.7,0.17666667,159.076,112.91,70.59,51.40210111,13.32966713,30.55120352
0.1139,0.0175,0.75,0.7,0.25,141.995,96.548,61.63,45.02487782,14.45037202,27.21617585
0.1139,0.0175,0.999,0.7,0.01,233.539,201.193,183,83.28108811,8.60805995,13.29154517
0.1139,0.0175,0.999,0.7,0.09333333,180.443,136.677,95.29,60.23617162,11.46257721,28.61505504
0.1139,0.0175,0.999,0.7,0.17666667,149.995,105.793,67.33,48.45785152,13.13799393,28.47586679
0.1139,0.0175,0.999,0.7,0.25,131.859,89.646,59.57,41.95052309,13.79350595,24.28338704
0.1139,0.0591,0.001,0.7,0.01,249.453,213.155,189.8,87.77356547,9.194913032,16.22872207
0.1139,0.0591,0.001,0.7,0.09333333,215.836,165.107,111.84,71.34196525,12.23820706,34.73161465
0.1139,0.0591,0.001,0.7,0.17666667,196.017,139.795,80.55,62.52484681,15.01871177,39.72689508
0.1139,0.0591,0.001,0.7,0.25,182.52,124.193,69.65,56.98633205,17.06372802,38.45542999
0.1139,0.0591,0.25,0.7,0.01,244.872,209.327,187.73,86.38845441,9.208119183,15.31504174
0.1139,0.0591,0.25,0.7,0.09333333,205.03,157.168,107.12,68.17978837,11.63038184,32.95844548
0.1139,0.0591,0.25,0.7,0.17666667,181.839,129.269,77.04,58.25675613,14.50897344,36.05064278
0.1139,0.0591,0.25,0.7,0.25,166.549,113.578,66.4,52.40139027,15.86490372,34.26381015
0.1139,0.0591,0.5,0.7,0.01,240.391,206.152,185.89,85.17309468,8.95431236,14.5136373
0.1139,0.0591,0.5,0.7,0.09333333,195.458,150.095,103.2,65.34787826,11.13570431,31.22085996
0.1139,0.0591,0.5,0.7,0.17666667,169.484,120.794,73.9,54.66338885,13.67137631,33.02942143
0.1139,0.0591,0.5,0.7,0.25,153.609,104.732,64.17,48.57548604,15.06534232,30.48670758
0.1139,0.0591,0.75,0.7,0.01,236.641,203.607,184.6,84.18650625,8.718686778,13.75646518
0.1139,0.0591,0.75,0.7,0.09333333,187.752,143.07,99.06,62.69834453,11.36937284,29.8861002
0.1139,0.0591,0.75,0.7,0.17666667,159.12,112.959,70.63,51.42026344,13.32450989,30.55248627
0.1139,0.0591,0.75,0.7,0.25,141.971,96.623,61.66,45.04155228,14.39870985,27.22063649
0.1139,0.0591,0.999,0.7,0.01,233.524,201.226,183.01,83.2878541,8.586930087,13.29630353
0.1139,0.0591,0.999,0.7,0.09333333,180.483,136.68,95.32,60.24174599,11.48118102,28.60428486
0.1139,0.0591,0.999,0.7,0.17666667,150.05,105.83,67.39,48.47457086,13.14638155,28.46551135
0.1139,0.0591,0.999,0.7,0.25,131.951,89.679,59.61,41.97129056,13.81834115,24.28884093
0.1139,0.1503,0.001,0.7,0.01,249.43,213.161,189.83,87.77366357,9.187309138,16.2126178
0.1139,0.1503,0.001,0.7,0.09333333,215.904,165.276,111.89,71.39157377,12.17977154,34.76869099
0.1139,0.1503,0.001,0.7,0.17666667,196.088,139.851,80.75,62.54899843,15.03309131,39.65458415
0.1139,0.1503,0.001,0.7,0.25,182.53,124.318,69.66,57.01836082,16.99940509,38.48407572
0.1139,0.1503,0.25,0.7,0.01,244.911,209.336,187.76,86.39490914,9.222250299,15.30839151
0.1139,0.1503,0.25,0.7,0.09333333,205.109,157.158,107.15,68.18615256,11.67109426,32.95266323
0.1139,0.1503,0.25,0.7,0.17666667,181.929,129.303,77.15,58.27694308,14.53745381,36.02014841
0.1139,0.1503,0.25,0.7,0.25,166.693,113.716,66.41,52.45327747,15.84956741,34.32921651
0.1139,0.1503,0.5,0.7,0.01,240.412,206.19,185.88,85.18402128,8.940488569,14.53529413
0.1139,0.1503,0.5,0.7,0.09333333,195.534,150.12,103.29,65.36369676,11.1631989,31.1898218
0.1139,0.1503,0.5,0.7,0.17666667,169.545,120.824,73.97,54.67895181,13.68695515,33.01131207
0.1139,0.1503,0.5,0.7,0.25,153.64,104.824,64.23,48.60339604,15.03145699,30.48608893
0.1139,0.1503,0.75,0.7,0.01,236.629,203.64,184.64,84.19444001,8.701106916,13.75065792
0.1139,0.1503,0.75,0.7,0.09333333,187.77,143.14,99.15,62.71915949,11.3479223,29.86264046
0.1139,0.1503,0.75,0.7,0.17666667,159.22,113.057,70.71,51.45810595,13.31902287,30.55980667
0.1139,0.1503,0.75,0.7,0.25,142.098,96.744,61.71,45.08903988,14.38850263,27.25566191
0.1139,0.1503,0.999,0.7,0.01,233.501,201.23,183.08,83.28837759,8.586812625,13.25876128
0.1139,0.1503,0.999,0.7,0.09333333,180.502,136.736,95.37,60.25885037,11.46292524,28.60027608
0.1139,0.1503,0.999,0.7,0.17666667,150.13,105.907,67.53,48.50610982,13.15039442,28.42663705
0.1139,0.1503,0.999,0.7,0.25,132.003,89.649,59.73,41.9718453,13.87206879,24.21755392
0.1139,0.32,0.001,0.7,0.01,249.503,213.204,189.92,87.79229573,9.203191758,16.19644432
0.1139,0.32,0.001,0.7,0.09333333,215.942,165.477,111.9,71.44508938,12.08825239,34.83388
0.1139,0.32,0.001,0.7,0.17666667,196.304,139.85,80.91,62.5752666,15.13704551,39.61288977
0.1139,0.32,0.001,0.7,0.25,182.809,124.476,69.92,57.09364521,17.04964231,38.4479667
0.1139,0.32,0.25,0.7,0.01,244.978,209.373,187.85,86.4117423,9.241153594,15.28269864
0.1139,0.32,0.25,0.7,0.09333333,205.232,157.302,107.25,68.23631441,11.65368064,32.96537093
0.1139,0.32,0.25,0.7,0.17666667,182.014,129.366,77.29,58.30435119,14.55052827,35.97855796
0.1139,0.32,0.25,0.7,0.25,166.938,113.812,66.67,52.51026377,15.92280473,34.26219484
0.1139,0.32,0.5,0.7,0.01,240.472,206.252,185.91,85.20525856,8.934321784,14.55117709
0.1139,0.32,0.5,0.7,0.09333333,195.505,150.169,103.34,65.3738384,11.12890282,31.17647224
0.1139,0.32,0.5,0.7,0.17666667,169.731,120.917,74.07,54.72555075,13.72356868,33.0191643
0.1139,0.32,0.5,0.7,0.25,153.732,104.905,64.29,48.63591267,15.0299513,30.49627601
0.1139,0.32,0.75,0.7,0.01,236.659,203.689,184.76,84.21188451,8.704557807,13.70942179
0.1139,0.32,0.75,0.7,0.09333333,187.67,143.32,99.27,62.75595925,11.21868476,29.84328319
0.1139,0.32,0.75,0.7,0.17666667,159.287,113.2,70.66,51.50194279,13.26232135,30.64113065
0.1139,0.32,0.75,0.7,0.25,142.152,96.864,61.83,45.12841338,14.35351006,27.23505259
0.1139,0.32,0.999,0.7,0.01,233.563,201.274,183.1,83.30541236,8.58913431,13.27162923
0.1139,0.32,0.999,0.7,0.09333333,180.516,136.934,95.54,60.31348812,11.37663039,28.57564826
0.1139,0.32,0.999,0.7,0.17666667,150.313,105.969,67.65,48.54551025,13.20583778,28.41335019
0.1139,0.32,0.999,0.7,0.25,132.035,89.649,59.72,41.97573859,13.88443002,24.23143041
0.2207,0.003,0.001,0.7,0.01,235.891,199.249,170.45,82.74949012,8.76283571,19.24224141
0.2207,0.003,0.001,0.7,0.09333333,186.314,130.321,68.18,58.92584533,15.19099017,41.58186033
0.2207,0.003,0.001,0.7,0.17666667,156.901,98.508,45.88,47.21543961,18.79787343,38.80390477
0.2207,0.003,0.001,0.7,0.25,139.139,82.953,42.85,40.98141672,19.65852434,32.82565147
0.2207,0.003,0.25,0.7,0.01,230.598,195.35,168.29,81.26102528,8.52369773,18.24649234
0.2207,0.003,0.25,0.7,0.09333333,171.758,120.339,64.33,54.69001068,14.16649886,38.22444386
0.2207,0.003,0.25,0.7,0.17666667,140.448,88.092,44.68,42.45313765,17.37610537,33.54623173
0.2207,0.003,0.25,0.7,0.25,121.437,73.448,42.34,36.15689953,17.23101081,26.89369826
0.2207,0.003,0.5,0.7,0.01,225.979,192.184,165.8,80.00434351,8.108743764,17.75842886
0.2207,0.003,0.5,0.7,0.09333333,160.453,111.262,60.3,51.00747745,14.04093189,35.70012383
0.2207,0.003,0.5,0.7,0.17666667,126.262,79.097,43,38.26177687,16.11935828,29.15480713
0.2207,0.003,0.5,0.7,0.25,106.99,65.765,41.66,32.16521907,15.18096312,21.99260816
0.2207,0.003,0.75,0.7,0.01,222.749,188.812,163.58,78.82494954,8.364722422,17.25940077
0.2207,0.003,0.75,0.7,0.09333333,150.608,103.317,57.99,47.76479717,14.0519207,32.82618035
0.2207,0.003,0.75,0.7,0.17666667,114.308,71.82,41.32,34.744929,14.85743995,25.56616945
0.2207,0.003,0.75,0.7,0.25,94.945,59.632,40.92,28.85695924,13.28878565,17.93480186
0.2207,0.003,0.999,0.7,0.01,220.018,185.49,161.08,77.6949069,8.747751298,16.98852475
0.2207,0.003,0.999,0.7,0.09333333,141.217,96.494,54.9,44.81821496,13.56344215,30.73095241
0.2207,0.003,0.999,0.7,0.17666667,104.09,64.891,40.14,31.50988558,14.23526699,22.01466162
0.2207,0.003,0.999,0.7,0.25,85.593,54.818,39.82,26.2332769,11.79595928,14.99604844
0.2207,0.0175,0.001,0.7,0.01,235.878,199.268,170.46,82.75311729,8.750073928,19.23938736
0.2207,0.0175,0.001,0.7,0.09333333,186.365,130.328,68.17,58.93330681,15.20834027,41.59911456
0.2207,0.0175,0.001,0.7,0.17666667,156.887,98.52,45.89,47.21659997,18.7854825,38.80052077
0.2207,0.0175,0.001,0.7,0.25,139.142,82.958,42.84,40.98306986,19.65658199,32.82879401
0.2207,0.0175,0.25,0.7,0.01,230.589,195.337,168.31,81.25734294,8.529726104,18.23238717
0.2207,0.0175,0.25,0.7,0.09333333,171.752,120.353,64.34,54.69279845,14.15725443,38.22122346
0.2207,0.0175,0.25,0.7,0.17666667,140.438,88.089,44.65,42.45087644,17.37183108,33.55580661
0.2207,0.0175,0.25,0.7,0.25,121.453,73.453,42.35,36.16055449,17.23613669,26.89119733
0.2207,0.0175,0.5,0.7,0.01,225.979,192.183,165.8,80.0039353,8.108349679,17.76024438
0.2207,0.0175,0.5,0.7,0.09333333,160.456,111.27,60.29,51.00980923,14.03693665,35.70831988
0.2207,0.0175,0.5,0.7,0.17666667,126.243,79.068,43.01,38.25199249,16.12810779,29.14008235
0.2207,0.0175,0.5,0.7,0.25,106.988,65.767,41.65,32.16541576,15.17746511,21.99892389
0.2207,0.0175,0.75,0.7,0.01,222.738,188.794,163.61,78.81993185,8.373530584,17.23910477
0.2207,0.0175,0.75,0.7,0.09333333,150.624,103.311,57.99,47.76543848,14.06267117,32.8270935
0.2207,0.0175,0.75,0.7,0.17666667,114.296,71.823,41.33,34.74420222,14.85148949,25.55623064
0.2207,0.0175,0.75,0.7,0.25,94.937,59.643,40.92,28.85878397,13.2785194,17.93630065
0.2207,0.0175,0.999,0.7,0.01,220.024,185.494,161.1,77.69670896,8.751281009,16.97970091
0.2207,0.0175,0.999,0.7,0.09333333,141.235,96.5,54.92,44.82215711,13.56954968,30.72909976
0.2207,0.0175,0.999,0.7,0.17666667,104.094,64.897,40.13,31.5117924,14.2322221,22.0254096
0.2207,0.0175,0.999,0.7,0.25,85.598,54.831,39.82,26.23745636,11.7910471,14.99871799
0.2207,0.0591,0.001,0.7,0.01,235.878,199.264,170.47,82.75236729,8.753109328,19.23518788
0.2207,0.0591,0.001,0.7,0.09333333,186.355,130.368,68.2,58.9423562,15.18391387,41.59314862
0.2207,0.0591,0.001,0.7,0.17666667,156.945,98.541,45.84,47.2289815,18.79647631,38.84123069
0.2207,0.0591,0.001,0.7,0.25,139.155,82.987,42.86,40.9923076,19.64679568,32.82983206
0.2207,0.0591,0.25,0.7,0.01,230.636,195.341,168.3,81.26272112,8.544445883,18.24302544
0.2207,0.0591,0.25,0.7,0.09333333,171.751,120.408,64.35,54.70667154,14.12621866,38.23188895
0.2207,0.0591,0.25,0.7,0.17666667,140.443,88.143,44.65,42.46489457,17.34281543,33.57129865
0.2207,0.0591,0.25,0.7,0.25,121.507,73.482,42.31,36.17464197,17.24073112,26.93178211
0.2207,0.0591,0.5,0.7,0.01,225.967,192.204,165.83,80.00853671,8.09684239,17.75268287
0.2207,0.0591,0.5,0.7,0.09333333,160.498,111.322,60.28,51.02773008,14.02461751,35.73916109
0.2207,0.0591,0.5,0.7,0.17666667,126.23,79.129,43.03,38.26602493,16.08780533,29.14208327
0.2207,0.0591,0.5,0.7,0.25,106.981,65.797,41.64,32.17195026,15.15504032,22.01385656
0.2207,0.0591,0.75,0.7,0.01,222.741,188.781,163.62,78.81726627,8.382829724,17.22989836
0.2207,0.0591,0.75,0.7,0.09333333,150.647,103.335,58,47.77447667,14.05933133,32.83427702
0.2207,0.0591,0.75,0.7,0.17666667,114.32,71.857,41.31,34.75598902,14.84049049,25.58147892
0.2207,0.0591,0.75,0.7,0.25,95.047,59.647,40.91,28.87485996,13.32604937,17.96776757
0.2207,0.0591,0.999,0.7,0.01,220.002,185.521,161.1,77.70128107,8.727523073,16.98992663
0.2207,0.0591,0.999,0.7,0.09333333,141.207,96.511,54.91,44.82139398,13.54975702,30.73308409
0.2207,0.0591,0.999,0.7,0.17666667,104.114,64.913,40.14,31.51903666,14.23258564,22.0247415
0.2207,0.0591,0.999,0.7,0.25,85.63,54.793,39.82,26.23158194,11.83040341,14.99095077
0.2207,0.1503,0.001,0.7,0.01,235.942,199.266,170.54,82.7602107,8.786133053,19.20698531
0.2207,0.1503,0.001,0.7,0.09333333,186.408,130.366,68.28,58.94888855,15.21358991,41.55860646
0.2207,0.1503,0.001,0.7,0.17666667,157.082,98.656,45.92,47.27595008,18.79592464,38.8560243
0.2207,0.1503,0.001,0.7,0.25,139.201,83.068,42.89,41.01871459,19.62154681,32.84855218
0.2207,0.1503,0.25,0.7,0.01,230.686,195.334,168.38,81.26699066,8.577582062,18.20859065
0.2207,0.1503,0.25,0.7,0.09333333,171.843,120.409,64.39,54.71823145,14.16849293,38.22787482
0.2207,0.1503,0.25,0.7,0.17666667,140.47,88.176,44.67,42.4769386,17.336578,33.5785508
0.2207,0.1503,0.25,0.7,0.25,121.532,73.547,42.37,36.19542029,17.21789456,26.92480324
0.2207,0.1503,0.5,0.7,0.01,225.977,192.214,165.89,80.01321671,8.103170596,17.72663949
0.2207,0.1503,0.5,0.7,0.09333333,160.534,111.394,60.31,51.0505147,14.00192717,35.75186025
0.2207,0.1503,0.5,0.7,0.17666667,126.35,79.134,43.06,38.2837562,16.14189494,29.14929975
0.2207,0.1503,0.5,0.7,0.25,106.943,65.834,41.67,32.17701472,15.11830635,21.99543842
0.2207,0.1503,0.75,0.7,0.01,222.743,188.808,163.63,78.82427418,8.370840434,17.23470158
0.2207,0.1503,0.75,0.7,0.09333333,150.692,103.376,58.01,47.79061217,14.05669344,32.84978244
0.2207,0.1503,0.75,0.7,0.17666667,114.377,71.854,41.39,34.76424576,14.87494406,25.54628319
0.2207,0.1503,0.75,0.7,0.25,95.093,59.693,40.91,28.89361098,13.31836206,17.99676951
0.2207,0.1503,0.999,0.7,0.01,220.016,185.549,161.16,77.71100668,8.726139793,16.96921626
0.2207,0.1503,0.999,0.7,0.09333333,141.206,96.501,54.93,44.81901171,13.55669327,30.71747881
0.2207,0.1503,0.999,0.7,0.17666667,104.163,64.929,40.19,31.53071218,14.25041163,22.01074014
0.2207,0.1503,0.999,0.7,0.25,85.658,54.819,39.84,26.24282669,11.82942012,14.99597553
0.2207,0.32,0.001,0.7,0.01,236.01,199.272,170.62,82.76943533,8.819412378,19.17913372
0.2207,0.32,0.001,0.7,0.09333333,186.382,130.534,68.33,58.98812779,15.11292668,41.57788177
0.2207,0.32,0.001,0.7,0.17666667,157.313,98.713,45.94,47.32028444,18.86700932,38.90472024
0.2207,0.32,0.001,0.7,0.25,139.373,83.155,42.91,41.06387814,19.64990933,32.89298737
0.2207,0.32,0.25,0.7,0.01,230.731,195.366,168.45,81.28060469,8.587309888,18.18860825
0.2207,0.32,0.25,0.7,0.09333333,172.001,120.525,64.43,54.76653315,14.17609844,38.26572002
0.2207,0.32,0.25,0.7,0.17666667,140.636,88.168,44.65,42.49699699,17.4150413,33.61609682
0.2207,0.32,0.25,0.7,0.25,121.578,73.531,42.38,36.19813604,17.24910753,26.92145971
0.2207,0.32,0.5,0.7,0.01,226.101,192.228,165.95,80.02924625,8.151334187,17.7174206
0.2207,0.32,0.5,0.7,0.09333333,160.639,111.445,60.3,51.07599476,14.01896296,35.78898944
0.2207,0.32,0.5,0.7,0.17666667,126.425,79.155,43.11,38.29984854,16.16708441,29.14269253
0.2207,0.32,0.5,0.7,0.25,107.112,65.887,41.7,32.21465039,15.16675523,22.02924828
0.2207,0.32,0.75,0.7,0.01,222.772,188.81,163.75,78.82990689,8.397535084,17.17743072
0.2207,0.32,0.75,0.7,0.09333333,150.802,103.401,57.89,47.80888336,14.08237591,32.93659556
0.2207,0.32,0.75,0.7,0.17666667,114.416,71.836,41.44,34.76538086,14.90723132,25.52495548
0.2207,0.32,0.75,0.7,0.25,95.119,59.774,40.69,28.91498058,13.25795773,18.16243232
0.2207,0.32,0.999,0.7,0.01,220.06,185.61,161.25,77.73194109,8.722789401,16.95289289
0.2207,0.32,0.999,0.7,0.09333333,141.219,96.522,54.98,44.82680341,13.55472647,30.69604461
0.2207,0.32,0.999,0.7,0.17666667,104.178,64.93,40.26,31.53411406,14.26220117,21.97684578
0.2207,0.32,0.999,0.7,0.25,85.677,54.835,39.85,26.25004318,11.82934791,14.99758747
0.3793,0.003,0.001,0.7,0.01,224.876,186.236,150.02,78.11358493,8.777642913,23.56259964
0.3793,0.003,0.001,0.7,0.09333333,155.493,96.644,36.14,46.48323822,18.73149616,42.72552825
0.3793,0.003,0.001,0.7,0.17666667,119.779,65.386,29.49,33.75933945,20.41934683,31.33064732
0.3793,0.003,0.001,0.7,0.25,99.915,54.996,31.93,28.22130187,17.68742359,22.87432932
0.3793,0.003,0.25,0.7,0.01,219.551,181.138,147.22,76.29010989,9.064264016,22.49228527
0.3793,0.003,0.25,0.7,0.09333333,139.408,85.783,34.9,41.63461426,17.67835697,37.68489902
0.3793,0.003,0.25,0.7,0.17666667,101.859,56.128,30.17,28.77712325,17.77275322,24.65525566
0.3793,0.003,0.25,0.7,0.25,83.487,47.946,31.98,23.91689931,14.35658876,17.01914824
0.3793,0.003,0.5,0.7,0.01,213.781,176.299,144.55,74.4828369,9.061343503,21.36591478
0.3793,0.003,0.5,0.7,0.09333333,125.435,76.478,33.78,37.37442471,16.69068959,33.16867443
0.3793,0.003,0.5,0.7,0.17666667,87.119,49.056,30.23,24.72735179,15.22493285,19.26383873
0.3793,0.003,0.5,0.7,0.25,70.894,43.11,31.73,20.72771711,11.38558258,12.71313796
0.3793,0.003,0.75,0.7,0.01,208.432,172.414,142.1,72.95058492,8.740234427,20.50765357
0.3793,0.003,0.75,0.7,0.09333333,113.205,68.537,32.02,33.62180908,15.66102878,29.52444089
0.3793,0.003,0.75,0.7,0.17666667,75.767,44.241,29.96,21.7252072,12.82427864,15.31857634
0.3793,0.003,0.75,0.7,0.25,61.284,39.454,31.08,18.28287713,9.019469012,9.662124836
0.3793,0.003,0.999,0.7,0.01,204.454,168.888,140.12,71.64362979,8.82468108,19.72642136
0.3793,0.003,0.999,0.7,0.09333333,103.274,62.236,30.03,30.55490777,14.69377756,26.82237821
0.3793,0.003,0.999,0.7,0.17666667,67.209,40.194,29.39,19.31594122,11.23632701,12.3421987
0.3793,0.003,0.999,0.7,0.25,54.362,36.818,30.32,16.51065232,7.267734794,7.620265344
0.3793,0.0175,0.001,0.7,0.01,224.883,186.24,150,78.11490955,8.775239212,23.57526476
0.3793,0.0175,0.001,0.7,0.09333333,155.49,96.64,36.14,46.48204458,18.73252231,42.72114264
0.3793,0.0175,0.001,0.7,0.17666667,119.767,65.392,29.5,33.75890493,20.4112849,31.3275905
0.3793,0.0175,0.001,0.7,0.25,99.903,54.99,31.94,28.21794813,17.68577132,22.86712782
0.3793,0.0175,0.25,0.7,0.01,219.556,181.16,147.13,76.29448257,9.044738375,22.5419169
0.3793,0.0175,0.25,0.7,0.09333333,139.415,85.795,34.88,41.63835079,17.67308047,37.70096592
0.3793,0.0175,0.25,0.7,0.17666667,101.848,56.118,30.2,28.77322106,17.77536482,24.6344109
0.3793,0.0175,0.25,0.7,0.25,83.493,47.94,32,23.91660171,14.3651429,17.00787201
0.3793,0.0175,0.5,0.7,0.01,213.788,176.299,144.55,74.48331413,9.064489239,21.3650079
0.3793,0.0175,0.5,0.7,0.09333333,125.446,76.473,33.77,37.37455492,16.69759064,33.17699335
0.3793,0.0175,0.5,0.7,0.17666667,87.109,49.038,30.23,24.72108963,15.2325772,19.25334031
0.3793,0.0175,0.5,0.7,0.25,70.89,43.103,31.74,20.72526533,11.38883411,12.70761299
