Cm,Ch,Bm,Bh,T,sR,sG,sB,L,A,B
0.0135,0.02,0.25,0.8,0.25,217,160,141,70.83423669079208,18.96101809842693,18.157257218417566
0.0135,0.02,0.25,0.85,0.25,218,162,142,71.45506312533868,18.379794616741275,18.52758229387399
0.0135,0.07,0.25,0.6,0.25,199,142,133,64.37975667379496,20.426599334724628,13.472397370815115
0.0135,0.07,0.25,0.65,0.25,199,144,135,64.92063826486148,19.679378205839537,13.04249593638016
0.0135,0.07,0.25,0.75,0.25,197,136,132,62.92604541199985,22.65783070500682,11.438565821950775
0.0135,0.07,0.25,0.8,0.25,202,140,133,64.33344370965638,22.566949726650908,13.274776182971015
0.0135,0.07,0.25,0.85,0.25,204,137,132,63.798284056494964,25.048423760113515,12.835064191079715
0.0135,0.16,0.25,0.6,0.25,173,128,133,58.18545672544428,18.023886024955914,3.8763069230599134
0.0135,0.16,0.25,0.65,0.25,175,130,129,58.90128829980456,16.984541546371247,7.640666083420045
0.0135,0.16,0.25,0.75,0.25,176,124,130,57.45723216295919,20.877166769280198,4.869241225597953
0.0135,0.16,0.25,0.8,0.25,183,129,130,59.37218145329915,21.206370756537474,7.345380870468321
0.0135,0.16,0.25,0.85,0.25,186,127,129,59.33134157035077,22.97800328858468,8.30026590035211
0.0135,0.32,0.25,0.6,0.25,168,123,129,56.3173702278245,18.229422257870777,3.825684249714789
0.0135,0.32,0.25,0.65,0.25,170,125,129,56.92962828629224,18.148078185613258,4.234348991208625
0.0135,0.32,0.25,0.75,0.25,167,121,128,55.68921185791312,19.08557699954444,3.4080975152573023
0.0135,0.32,0.25,0.8,0.25,171,122,125,56.400190712702226,19.797626676131998,5.816325173112147
0.0135,0.32,0.25,0.85,0.25,174,122,126,56.758819849675106,20.769297999400415,5.816057543794995
0.0425,0.003,0.25,0.6,0.25,201,150,111,66.16162213510171,14.63430692080453,27.839203157081794
0.0425,0.003,0.25,0.65,0.25,202,149,111,66.14124065933662,14.96040444956609,28.054596522773046
0.0425,0.003,0.25,0.75,0.25,201,149,112,65.90923241320586,14.989196098755208,26.914056346475988
0.0425,0.003,0.25,0.8,0.25,201,149,110,65.94513615335329,14.562137105720907,28.08887844767827
0.0425,0.003,0.25,0.85,0.25,200,150,106,65.93967183903987,13.200825592968812,30.41310877215664
0.0425,0.02,0.25,0.6,0.25,189,123,100,58.15419045940139,23.09698604237309,23.274483828000882
0.0425,0.02,0.25,0.65,0.25,188,124,101,58.41343480659212,22.0363959610414,23.02568785027017
