Cm,Ch,Bm,Bh,T,sR,sG,sB,L,A,B
0.002,0.32,0.3337,0.999,0.05,179.87,92.186,100.78,49.86820697794954,36.32902946344024,11.497259073074195
0.002,0.32,0.3337,0.999,0.1833,192.17,123.962,138.01,59.405435308385236,28.416128598483027,3.462412703825035
0.002,0.32,0.3337,0.999,0.3167,200.878,146.636,151.44,66.06056805783382,21.148829719202343,5.549808377033871
0.002,0.32,0.3337,0.999,0.45,206.05,155.628,166.29,69.14301775779589,20.385960938894222,1.767203208805257
0.002,0.32,0.6663,0.001,0.05,131.458,97.747,105.43,45.050902776118626,14.907207885022922,0.9821476943175256
0.002,0.32,0.6663,0.001,0.1833,154.465,126.461,140.45,55.94871157840035,13.204301744539181,-3.491610473167328
0.002,0.32,0.6663,0.001,0.3167,170.272,146.19,156.06,63.00568618448264,10.701004513437141,-1.8747115440817197
0.002,0.32,0.6663,0.001,0.45,178.68,155.097,167.34,66.38324670193998,10.832304936855996,-3.168144991572386
0.002,0.32,0.6663,0.5,0.05,145.52,97.394,100.82,46.47836909081142,20.043871864968477,6.034462736254298
0.002,0.32,0.6663,0.5,0.1833,162.901,125.649,138.72,56.54832569311117,16.537969788615158,-1.5041333621954367
0.002,0.32,0.6663,0.5,0.3167,178.174,148.161,153.44,64.18420411180706,12.078377353407998,1.415610319172611
0.002,0.32,0.6663,0.5,0.45,184.296,154.759,165.87,66.7761804759944,12.80305360135997,-1.7117382561902872
0.002,0.32,0.6663,0.999,0.05,179.29,92.785,100.05,49.89313755974635,35.71692200672827,11.95513382647857
0.002,0.32,0.6663,0.999,0.1833,190.261,123.765,137.16,59.1098509492206,27.689277515584255,3.49758274197729
0.002,0.32,0.6663,0.999,0.3167,200.048,145.825,152.16,65.7955735956348,21.387489758709076,4.751391564874852
0.002,0.32,0.6663,0.999,0.45,205.57,154.223,165.56,68.73708755105243,20.863642266097493,1.57829701913208
0.002,0.32,0.999,0.001,0.05,130.92,98.129,105.28,45.08625160159468,14.43905758131897,1.1180191179906984
0.002,0.32,0.999,0.001,0.1833,152.192,127.35,140.9,55.96975589931759,11.92436867998159,-3.744034141474528
0.002,0.32,0.999,0.001,0.3167,167.926,146.601,155.62,62.88258529026176,9.5258775309347,-1.8293311892903619
0.002,0.32,0.999,0.001,0.45,179.18,154.204,167.2,66.19751433362893,11.485777183729674,-3.3620290135354836
0.002,0.32,0.999,0.5,0.05,144.775,97.602,99.96,46.4171950058056,19.498837235066013,6.454799246009046
0.002,0.32,0.999,0.5,0.1833,162.668,125.966,137.8,56.57761672770026,16.112188025209527,-0.9309211051435895
0.002,0.32,0.999,0.5,0.3167,177.769,146.251,153.86,63.67203282868499,13.064531518372336,0.4267352503077637
0.002,0.32,0.999,0.5,0.45,183.577,155.451,163.92,66.83003267773616,11.81811444308023,-0.5500782967959861
0.002,0.32,0.999,0.999,0.05,179.59,92.986,100.32,49.98449859936348,35.752696168947885,11.927651066161115
0.002,0.32,0.999,0.999,0.1833,190.3,123.664,137.57,59.1020147585792,27.817025693754438,3.2519640459541144
0.002,0.32,0.999,0.999,0.3167,198.366,144.658,151.77,65.3260829237651,21.34048693969426,4.267204633250299
0.002,0.32,0.999,0.999,0.45,203.752,154.313,164.39,68.54057893650062,19.96236526028583,1.9213139839315607
0.0059,0.003,0.001,0.001,0.05,246.394,206.363,176.03,85.56171617038804,9.73342528118959,20.344588725842282
0.0059,0.003,0.001,0.001,0.1833,246.417,205.975,177.49,85.49871852251563,10.136663266109014,19.48648580390151
0.0059,0.003,0.001,0.001,0.3167,246.226,206.014,177.96,85.50039359301275,10.106764782492728,19.23729436966124
0.0059,0.003,0.001,0.001,0.45,246.732,205.507,179.01,85.44488134926794,10.699176730907144,18.615718403529733
0.0059,0.003,0.001,0.5,0.05,247.719,207.014,176.0,85.84074110415409,9.889514399150423,20.761268244851404
0.0059,0.003,0.001,0.5,0.1833,247.444,206.79,177.2,85.78513664051725,10.058961591159377,20.05006970422345
0.0059,0.003,0.001,0.5,0.3167,247.366,206.196,177.57,85.64111789351013,10.387603438827552,19.654329590549892
0.0059,0.003,0.001,0.5,0.45,247.056,206.002,177.81,85.57022656596374,10.403773288351015,19.427749841954125
0.0059,0.003,0.001,0.999,0.05,248.617,207.895,175.62,86.1296986100898,9.719124695662273,21.3736069051659
0.0059,0.003,0.001,0.999,0.1833,248.642,207.208,176.83,85.98888089664496,10.241964237779232,20.546640975126508
0.0059,0.003,0.001,0.999,0.3167,248.692,207.366,177.27,86.04045373705704,10.235421387238375,20.388492350676547
0.0059,0.003,0.001,0.999,0.45,247.973,207.043,177.62,85.90329281515626,10.179880419417698,20.002357406761305
0.0059,0.003,0.3337,0.001,0.05,244.673,204.754,175.08,84.99333572189869,9.801575576185995,20.032654514100457
0.0059,0.003,0.3337,0.001,0.1833,243.265,203.718,176.15,84.63362299143868,9.955682836201463,18.94685790429942
0.0059,0.003,0.3337,0.001,0.3167,242.917,203.047,175.14,84.41750994444607,10.042140726110704,19.173988977176236
0.0059,0.003,0.3337,0.001,0.45,242.518,202.258,176.33,84.21305228529627,10.46293255692754,18.255146485297423
0.0059,0.003,0.3337,0.5,0.05,245.166,206.161,173.66,85.3534314921483,9.069203449073914,21.283512596900668
0.0059,0.003,0.3337,0.5,0.1833,244.276,204.446,174.53,84.87076172134067,9.74114030868739,20.1473949905425
0.0059,0.003,0.3337,0.5,0.3167,243.337,203.363,174.99,84.53010328058555,10.015226148022583,19.414389635628737
0.0059,0.003,0.3337,0.5,0.45,242.632,202.887,175.13,84.35212203087981,10.016741323227329,19.087606514268863
0.0059,0.003,0.3337,0.999,0.05,246.75,207.168,173.79,85.74588083010015,9.158360506016427,21.78186383969958
0.0059,0.003,0.3337,0.999,0.1833,245.366,204.962,174.46,85.09510251969516,9.873077538327557,20.50923365659092
0.0059,0.003,0.3337,0.999,0.3167,245.025,203.748,175.5,84.78933323200926,10.51495267342406,19.530417467435555
0.0059,0.003,0.3337,0.999,0.45,243.844,203.004,175.73,84.50432585128809,10.491072501337351,18.995385670310117
0.0059,0.003,0.6663,0.001,0.05,243.001,203.384,174.72,84.49882347043001,9.841421668839612,19.51319879989002
0.0059,0.003,0.6663,0.001,0.1833,241.738,200.902,174.23,83.7679402656256,10.601599370798409,18.733936323044965
0.0059,0.003,0.6663,0.001,0.3167,240.148,199.794,173.41,83.33420924849412,10.4754899486037,18.543348949550985
0.0059,0.003,0.6663,0.001,0.45,239.244,198.168,174.27,82.87204230136709,11.104438303561059,17.428643919165964
0.0059,0.003,0.6663,0.5,0.05,243.633,204.721,173.4,84.85665332861008,9.208819372472753,20.711599916860735
0.0059,0.003,0.6663,0.5,0.1833,242.537,201.979,173.88,84.09663592723935,10.291248641014384,19.391670853582752
0.0059,0.003,0.6663,0.5,0.3167,240.863,200.094,173.0,83.46506145366185,10.532460103837128,18.954250298753863
0.0059,0.003,0.6663,0.5,0.45,239.64,198.522,173.41,82.97704388593334,10.951948517685661,18.038102498722886
0.0059,0.003,0.6663,0.999,0.05,245.074,205.364,173.09,85.13916097055218,9.376412837904248,21.28589018594811
0.0059,0.003,0.6663,0.999,0.1833,243.279,202.729,173.4,84.33809257504413,10.115858004770384,19.98787335820802
0.0059,0.003,0.6663,0.999,0.3167,242.115,201.117,173.43,83.83886298349111,10.524748954922558,19.262360360044273
0.0059,0.003,0.6663,0.999,0.45,240.87,199.763,173.32,83.39141098371779,10.75031698100154,18.6842423714201
0.0059,0.003,0.999,0.001,0.05,241.236,201.398,173.11,83.81984919160075,10.004967583181534,19.39201709702585
0.0059,0.003,0.999,0.001,0.1833,238.325,197.88,172.94,82.68875328574022,10.73086983261301,17.871500393965256
0.0059,0.003,0.999,0.001,0.3167,237.079,195.347,172.01,81.93619775034148,11.47080781946752,17.295374410621633
0.0059,0.003,0.999,0.001,0.45,235.381,194.636,171.42,81.59173097988267,11.126362391904232,17.107510704170537
0.0059,0.003,0.999,0.5,0.05,241.766,202.602,172.01,84.14045701698574,9.429893079521246,20.427210413370524
0.0059,0.003,0.999,0.5,0.1833,239.389,198.543,172.51,82.94049924341024,10.72638295135836,18.461930257790414
0.0059,0.003,0.999,0.5,0.3167,238.365,197.103,170.93,82.46156146388336,10.887537967852579,18.622098437752797
0.0059,0.003,0.999,0.5,0.45,235.856,195.192,171.97,81.78326060501469,11.087033086126796,17.086566928811408
0.0059,0.003,0.999,0.999,0.05,242.951,203.907,172.45,84.57657632721961,9.252764840557258,20.81569472341498
0.0059,0.003,0.999,0.999,0.1833,240.215,199.574,172.7,83.27229578532341,10.5220156189485,18.8344122875858
0.0059,0.003,0.999,0.999,0.3167,238.302,197.586,172.25,82.60063841187527,10.785288020767613,18.11370327529307
0.0059,0.003,0.999,0.999,0.45,236.616,195.233,171.55,81.85538737206873,11.29475368632471,17.42206034763203
0.0059,0.0072,0.001,0.001,0.05,235.778,186.076,164.47,79.40817230478736,14.881566643280664,17.783823367046224
0.0059,0.0072,0.001,0.001,0.1833,237.545,189.373,170.3,80.49658105473158,14.570881445361561,16.201045445277718
0.0059,0.0072,0.001,0.001,0.3167,239.621,191.959,172.27,81.36129102074595,14.247458243516032,16.38725981393325
0.0059,0.0072,0.001,0.001,0.45,239.528,193.035,173.83,81.64465338523225,13.853578374049992,15.951396089552382
0.0059,0.0072,0.001,0.5,0.05,237.425,188.517,160.63,80.07998400223455,13.729537446434126,20.79058370066198
0.0059,0.0072,0.001,0.5,0.1833,239.883,191.506,165.59,81.1391291842265,13.715409535048517,19.64588324841172
0.0059,0.0072,0.001,0.5,0.3167,241.026,192.993,170.45,81.70671239790146,13.990676141106274,17.863919543687956
0.0059,0.0072,0.001,0.5,0.45,241.052,194.331,171.74,82.0586578071486,13.46464286672,17.66929305674165
0.0059,0.0072,0.001,0.999,0.05,240.976,190.295,158.37,80.81101659578863,13.874117608383695,23.053946300090722
0.0059,0.0072,0.001,0.999,0.1833,242.335,192.95,165.48,81.72148033650255,13.872126867538803,20.54889561821378
0.0059,0.0072,0.001,0.999,0.3167,243.241,194.886,168.91,82.34392572520859,13.632203826684675,19.599877144716448
0.0059,0.0072,0.001,0.999,0.45,243.204,196.23,171.3,82.71274653986268,13.220136905207902,18.841477266890962
0.0059,0.0072,0.3337,0.001,0.05,234.773,184.972,163.13,79.01604944687459,14.911628308730219,17.941165819108807
0.0059,0.0072,0.3337,0.001,0.1833,235.069,187.706,167.42,79.79440003440168,14.136674333762645,16.728396190038207
0.0059,0.0072,0.3337,0.001,0.3167,236.006,188.068,171.01,80.04852318980072,14.776277675592976,15.174559235427454
0.0059,0.0072,0.3337,0.001,0.45,236.022,189.745,172.55,80.48806709980093,14.10320363743095,14.965870589926379
0.0059,0.0072,0.3337,0.5,0.05,236.898,187.0,159.07,79.63119726372653,14.134523172165848,20.9996194698739
0.0059,0.0072,0.3337,0.5,0.1833,237.389,189.325,164.53,80.35010671701866,13.783040625644393,19.081344275442103
0.0059,0.0072,0.3337,0.5,0.3167,236.851,190.249,167.89,80.59054364945257,13.526508263345615,17.616125044960306
0.0059,0.0072,0.3337,0.5,0.45,236.847,191.434,170.38,80.92927772708664,13.229569430062593,16.753548827381472
0.0059,0.0072,0.3337,0.999,0.05,239.412,189.604,157.14,80.46815394621166,13.487419474207007,23.217412366646673
0.0059,0.0072,0.3337,0.999,0.1833,239.361,190.951,163.98,80.92239708270951,13.605074784503513,20.196166141117878
0.0059,0.0072,0.3337,0.999,0.3167,238.705,191.468,167.26,81.05038826647471,13.502787057891153,18.617322638314036
0.0059,0.0072,0.3337,0.999,0.45,238.461,192.063,168.77,81.20197420723541,13.292805969489951,18.02105774868803
0.0059,0.0072,0.6663,0.001,0.05,232.655,183.854,161.45,78.50386965632327,14.482229725202133,18.101374603969255
0.0059,0.0072,0.6663,0.001,0.1833,232.196,185.436,166.16,78.94095873542115,14.08651299354996,16.16962035608016
0.0059,0.0072,0.6663,0.001,0.3167,231.48,186.381,168.89,79.15924582633025,13.681465268248093,15.000975026896324
0.0059,0.0072,0.6663,0.001,0.45,231.76,186.824,170.49,79.32824219478148,13.770741438407065,14.380576802910316
0.0059,0.0072,0.6663,0.5,0.05,235.268,186.17,157.27,79.23571197592202,13.726008485041241,21.38799450217197
0.0059,0.0072,0.6663,0.5,0.1833,234.553,186.683,162.53,79.39545105897828,13.844240854553934,18.78707576345171
0.0059,0.0072,0.6663,0.5,0.3167,234.396,187.075,166.76,79.5628264060428,14.129252602769704,16.74936712206241
0.0059,0.0072,0.6663,0.5,0.45,233.799,187.404,168.86,79.62924886207117,14.008665156548972,15.708772336136011
0.0059,0.0072,0.6663,0.999,0.05,237.416,187.412,156.92,79.73924874217312,13.850541172916063,22.30460871121702
0.0059,0.0072,0.6663,0.999,0.1833,237.223,188.509,161.34,80.07258061829512,13.745523408414117,20.39762416335975
0.0059,0.0072,0.6663,0.999,0.3167,236.284,188.821,165.22,80.13557226002317,13.718767385443865,18.39886670601578
0.0059,0.0072,0.6663,0.999,0.45,235.056,189.123,167.02,80.12788011237538,13.328421517354805,17.408318367836007
0.0059,0.0072,0.999,0.001,0.05,231.093,182.202,160.85,77.93911796989107,14.68720609705737,17.61281000442785
0.0059,0.0072,0.999,0.001,0.1833,230.109,183.232,164.62,78.17154996800902,14.261869594601462,15.894034776573541
0.0059,0.0072,0.999,0.001,0.3167,229.496,184.06,167.66,78.37880484508493,14.001229937651017,14.53387792433698
0.0059,0.0072,0.999,0.001,0.45,229.083,184.219,167.75,78.37959295868639,13.772715511636612,14.482587679840254
0.0059,0.0072,0.999,0.5,0.05,232.84,185.003,156.5,78.70066479922515,13.314746047705384,21.029681453377936
0.0059,0.0072,0.999,0.5,0.1833,232.604,184.73,162.03,78.72305483919077,14.072580199290863,18.092526073721626
0.0059,0.0072,0.999,0.5,0.3167,231.591,185.259,164.76,78.80988825794141,13.76534930963219,16.730708069249612
0.0059,0.0072,0.999,0.5,0.45,230.681,185.062,166.85,78.71864715689317,13.804539836031138,15.467769675076259
0.0059,0.0072,0.999,0.999,0.05,235.977,187.009,154.84,79.4609784021569,13.256197163815264,23.009616704643165
0.0059,0.0072,0.999,0.999,0.1833,234.996,185.861,162.19,79.2329970490834,14.405632905647392,18.747198492603665
0.0059,0.0072,0.999,0.999,0.3167,233.234,186.725,164.57,79.31995743525141,13.585779359281569,17.56945200344495
0.0059,0.0072,0.999,0.999,0.45,232.742,186.291,166.21,79.2018085414889,13.846735692544076,16.51456434975649
0.0059,0.0149,0.001,0.001,0.05,223.028,163.346,152.89,72.43137136513073,20.66991571475557,14.117964670853933
0.0059,0.0149,0.001,0.001,0.1833,226.685,172.021,162.09,75.07800242597095,18.613278415800682,12.867441467720031
0.0059,0.0149,0.001,0.001,0.3167,229.002,177.266,167.19,76.68036207224827,17.372691975305887,12.389345000102647
0.0059,0.0149,0.001,0.001,0.45,231.773,182.267,170.1,78.21997358186637,16.144349852359852,13.02911802799187
0.0059,0.0149,0.001,0.5,0.05,228.436,166.155,145.48,73.51382239559615,20.317441003351366,19.766087816299827
0.0059,0.0149,0.001,0.5,0.1833,230.62,173.591,157.38,75.75207396871714,18.650248448064342,16.430734090972088
0.0059,0.0149,0.001,0.5,0.3167,233.213,178.261,164.73,77.28592918138409,18.096696940951396,14.635563316807353
0.0059,0.0149,0.001,0.5,0.45,234.462,181.957,167.52,78.35427564372158,16.97058640268573,14.648364357419542
0.0059,0.0149,0.001,0.999,0.05,233.515,169.527,141.05,74.76504881209874,19.975127434317063,23.967997070155
0.0059,0.0149,0.001,0.999,0.1833,235.85,176.108,154.66,76.83196460742565,18.967544314254624,19.485580936893477
0.0059,0.0149,0.001,0.999,0.3167,237.219,180.187,162.0,78.09099249017012,18.23568981601087,17.29504000706019
0.0059,0.0149,0.001,0.999,0.45,238.036,182.712,165.84,78.8544332362343,17.696399676124187,16.308765997570518
0.0059,0.0149,0.3337,0.001,0.05,221.097,163.297,151.2,72.17919059066831,19.740019070097535,14.66515808864206
0.0059,0.0149,0.3337,0.001,0.1833,223.966,170.14,159.7,74.2978595260918,18.274059486949323,13.028002098374358
0.0059,0.0149,0.3337,0.001,0.3167,225.792,175.447,165.55,75.88720442847045,16.913678366173247,12.111025846238999
0.0059,0.0149,0.3337,0.001,0.45,226.91,178.578,167.79,76.80285921848673,15.968977566298005,12.206004055437925
0.0059,0.0149,0.3337,0.5,0.05,225.673,165.423,143.51,73.00744171123662,19.4048979344551,20.097858163995873
0.0059,0.0149,0.3337,0.5,0.1833,228.458,171.425,155.29,74.9695339595161,18.715698301850658,16.444613582879896
0.0059,0.0149,0.3337,0.5,0.3167,229.675,176.879,161.17,76.5227476182903,17.025698073775132,15.442637062457788
0.0059,0.0149,0.3337,0.5,0.45,230.098,180.621,164.83,77.54377591144193,15.675872988927752,14.900222273237397
0.0059,0.0149,0.3337,0.999,0.05,232.582,168.206,140.95,74.35181393155297,20.305125110322454,23.444246471998543
0.0059,0.0149,0.3337,0.999,0.1833,232.645,174.483,151.21,76.04580073934751,18.182224316053485,20.213771484279942
0.0059,0.0149,0.3337,0.999,0.3167,233.682,178.154,160.57,77.21870994448496,17.79064300133737,16.797865287749403
0.0059,0.0149,0.3337,0.999,0.45,234.623,181.419,162.63,78.13724061579576,16.676768470790027,16.980854029372704
0.0059,0.0149,0.6663,0.001,0.05,219.502,162.447,149.07,71.76257785864154,19.31308906072826,15.225297177858476
0.0059,0.0149,0.6663,0.001,0.1833,221.53,168.234,157.95,73.55328179057003,18.13798157561275,12.904345123055494
0.0059,0.0149,0.6663,0.001,0.3167,222.433,171.397,163.62,74.53272518764405,17.554602076751358,11.200784762247062
0.0059,0.0149,0.6663,0.001,0.45,223.47,176.043,166.37,75.81972076154416,15.83434429813424,11.54160523659451
0.0059,0.0149,0.6663,0.5,0.05,224.673,164.418,143.76,72.66738387638391,19.58665056441661,19.476799668901236
0.0059,0.0149,0.6663,0.5,0.1833,226.333,169.083,154.37,74.17227803583872,19.040646676646954,15.8006867435174
0.0059,0.0149,0.6663,0.5,0.3167,226.13,172.623,160.15,75.12251747392249,17.821871816673774,13.979553377032916
0.0059,0.0149,0.6663,0.5,0.45,227.05,176.716,163.59,76.27399825289591,16.44185013306293,13.740334152340129
0.0059,0.0149,0.6663,0.999,0.05,231.162,166.694,140.57,73.83629049382215,20.516405939760173,22.922805781501232
0.0059,0.0149,0.6663,0.999,0.1833,231.035,171.445,151.07,75.15384278306804,19.166152304526175,19.03232152960108
0.0059,0.0149,0.6663,0.999,0.3167,231.104,174.786,158.28,76.10540543561494,18.31091665711004,16.44581456309362
0.0059,0.0149,0.6663,0.999,0.45,231.407,177.131,162.97,76.79601773678728,17.784200391935233,14.8758240400092
0.0059,0.0149,0.999,0.001,0.05,218.051,161.216,149.42,71.32356373135289,19.465286636056955,14.398445797727355
0.0059,0.0149,0.999,0.001,0.1833,218.757,167.529,156.74,73.07421361873904,17.30043399871828,12.851171103105008
0.0059,0.0149,0.999,0.001,0.3167,219.932,170.169,161.56,73.93896417370749,16.98631145787177,11.447085858108007
0.0059,0.0149,0.999,0.001,0.45,220.294,172.117,164.89,74.52227412658922,16.54116277449724,10.460672012301453
0.0059,0.0149,0.999,0.5,0.05,223.201,163.207,143.58,72.21942701453732,19.645316181911397,18.93039534979477
0.0059,0.0149,0.999,0.5,0.1833,222.569,168.738,152.62,73.664284297851,17.55975627914236,15.989116236652734
0.0059,0.0149,0.999,0.5,0.3167,222.36,170.987,159.81,74.34102670126698,17.224919890215297,13.005482034875238
0.0059,0.0149,0.999,0.5,0.45,223.97,173.332,161.29,75.10058846108117,16.776305092905787,13.295652671962554
0.0059,0.0149,0.999,0.999,0.05,229.122,166.236,138.38,73.46774116063746,19.718950753560392,23.57262874790984
0.0059,0.0149,0.999,0.999,0.1833,228.568,170.353,150.21,74.6198771071141,18.694771872019622,18.722384840217842
0.0059,0.0149,0.999,0.999,0.3167,227.942,173.296,156.29,75.38490396905192,17.64620598108596,16.47112678347986
0.0059,0.0149,0.999,0.999,0.45,227.614,175.308,160.52,75.92477862667228,16.996862372395338,14.925602804229165
0.0059,0.0274,0.001,0.001,0.05,208.382,144.93,141.02,66.22612371845729,23.500462542413448,11.744853295658842
0.0059,0.0274,0.001,0.001,0.1833,213.267,157.086,154.88,69.95803990367872,20.611664410334186,9.381940437913627
0.0059,0.0274,0.001,0.001,0.3167,218.22,165.794,163.78,72.76486791193433,19.012718042552944,8.539050283383197
0.0059,0.0274,0.001,0.001,0.45,221.937,171.364,167.19,74.55795941339147,17.88848633375828,9.27710316803909
0.0059,0.0274,0.001,0.5,0.05,215.885,145.751,132.72,67.08629251633431,24.927579374885823,17.71284270914073
0.0059,0.0274,0.001,0.5,0.1833,220.563,159.132,148.19,71.06876053066526,21.39448261404342,14.755181406801032
0.0059,0.0274,0.001,0.5,0.3167,224.114,165.144,158.08,73.0868971729813,20.795793122922348,12.21312418451921
0.0059,0.0274,0.001,0.5,0.45,226.682,171.882,163.43,75.07470821951384,18.868467480763595,12.130030745417454
0.0059,0.0274,0.001,0.999,0.05,226.948,149.123,127.94,69.04806643683997,26.885471038182786,23.249860849569348
0.0059,0.0274,0.001,0.999,0.1833,229.906,160.225,144.86,72.27197103988098,23.98177354208836,18.41657006313213
0.0059,0.0274,0.001,0.999,0.3167,232.835,168.294,156.28,74.70959810939961,22.180004406048614,15.608624110004165
0.0059,0.0274,0.001,0.999,0.45,234.668,173.392,161.18,76.2044500830134,20.777277581455365,15.066155573290008
0.0059,0.0274,0.3337,0.001,0.05,206.546,143.957,139.44,65.7555152072853,23.120377773526712,11.941545208350025
0.0059,0.0274,0.3337,0.001,0.1833,210.281,156.608,152.75,69.47950933347747,19.444314123719607,9.840715748208307
0.0059,0.0274,0.3337,0.001,0.3167,214.971,163.621,160.52,71.8340950003866,18.504945120679018,8.957677064771087
0.0059,0.0274,0.3337,0.001,0.45,218.01,167.731,164.6,73.22835087259874,18.00659011133565,8.745417049976378
0.0059,0.0274,0.3337,0.5,0.05,214.522,145.341,131.32,66.80599963288392,24.456817424168275,18.081699286896423
0.0059,0.0274,0.3337,0.5,0.1833,217.627,156.413,147.63,70.09756009472068,21.66588228531774,13.658804246720324
0.0059,0.0274,0.3337,0.5,0.3167,220.571,164.514,156.4,72.52941644450485,19.56924318005998,12.294517616640244
0.0059,0.0274,0.3337,0.5,0.45,221.707,169.029,161.31,73.83802308257671,18.23491878785233,11.467235296809907
0.0059,0.0274,0.3337,0.999,0.05,225.163,148.564,127.28,68.69954478727423,26.42002354011652,23.106523919089295
0.0059,0.0274,0.3337,0.999,0.1833,227.024,158.788,143.84,71.59887027856243,23.523131989383327,17.997060424494848
0.0059,0.0274,0.3337,0.999,0.3167,228.348,167.103,154.89,73.92476640342126,20.93609071634628,15.19953632323341
0.0059,0.0274,0.3337,0.999,0.45,229.75,170.694,159.93,75.02956227941097,20.19648746481201,14.020477156698007
0.0059,0.0274,0.6663,0.001,0.05,205.231,142.997,140.31,65.40225503534185,23.254503722684227,10.930499113762338
0.0059,0.0274,0.6663,0.001,0.1833,209.279,154.841,152.89,68.95367189608714,20.045499518359435,8.999756037391936
0.0059,0.0274,0.6663,0.001,0.3167,211.844,161.9,157.96,71.0393006558187,17.894997053655104,9.194483379407203
0.0059,0.0274,0.6663,0.001,0.45,213.546,166.772,162.0,72.48738223946177,16.475547879255814,9.054053892547543
0.0059,0.0274,0.6663,0.5,0.05,213.244,145.768,131.99,66.77362381046657,23.80695181263548,17.640612297907698
0.0059,0.0274,0.6663,0.5,0.1833,216.372,155.178,146.15,69.63700710357158,21.663107581990857,13.812711029605573
0.0059,0.0274,0.6663,0.5,0.3167,217.826,161.618,154.26,71.5036544676117,19.80208002366718,11.982465607159432
0.0059,0.0274,0.6663,0.5,0.45,218.668,166.877,160.71,72.99834603339289,18.164897597188144,10.563415866636605
0.0059,0.0274,0.6663,0.999,0.05,224.05,147.654,126.33,68.34359686377354,26.37331915472191,23.125446626451705
0.0059,0.0274,0.6663,0.999,0.1833,224.53,157.564,144.14,71.04506261565491,23.257780115057525,17.01897065639344
0.0059,0.0274,0.6663,0.999,0.3167,225.778,162.797,151.95,72.57356310819559,21.892187485112903,14.878640303511293
0.0059,0.0274,0.6663,0.999,0.45,226.289,168.562,157.34,74.10811298260188,19.687669382061625,14.088263839006277
0.0059,0.0274,0.999,0.001,0.05,202.628,143.14,139.91,65.13714177992298,22.12409587760006,10.739799814378536
0.0059,0.0274,0.999,0.001,0.1833,206.469,153.469,150.99,68.28329969438576,19.461193248379637,9.060372980907761
0.0059,0.0274,0.999,0.001,0.3167,209.701,159.165,157.48,70.14759284101844,18.502484595148083,8.161203489267299
0.0059,0.0274,0.999,0.001,0.45,210.67,163.34,161.23,71.34756093577008,17.142684617204086,7.8117135571038165
0.0059,0.0274,0.999,0.5,0.05,211.769,144.899,130.76,66.37696738154894,23.559510316181143,17.749883074956596
0.0059,0.0274,0.999,0.5,0.1833,213.224,154.786,144.56,69.16935576009706,20.461813361027204,13.986743222957454
0.0059,0.0274,0.999,0.5,0.3167,215.199,160.82,153.09,71.01189781535773,19.076258840635074,11.894536578639748
0.0059,0.0274,0.999,0.5,0.45,216.596,163.532,157.57,71.91030527107173,18.753402346807057,10.712961360300245
0.0059,0.0274,0.999,0.999,0.05,222.255,147.376,126.83,68.07998271593749,25.874435307539244,22.459096266202128
0.0059,0.0274,0.999,0.999,0.1833,222.874,155.312,142.6,70.30425019354736,23.64462673240736,16.81484533274835
0.0059,0.0274,0.999,0.999,0.3167,222.455,162.087,150.25,72.01461463750267,20.78878361462866,14.979212220716299
0.0059,0.0274,0.999,0.999,0.45,222.647,165.382,157.93,72.98689289066539,20.09369880179118,12.128884768454773
0.0059,0.0465,0.001,0.001,0.05,191.085,130.123,130.59,60.52623796004582,23.59482769148913,9.310916360743482
0.0059,0.0465,0.001,0.001,0.1833,200.345,144.615,150.16,65.48761668230328,21.872003618451874,5.436463200702657
0.0059,0.0465,0.001,0.001,0.3167,206.937,157.252,157.41,69.39978394699489,18.494191622979105,7.087374735277829
0.0059,0.0465,0.001,0.001,0.45,211.569,165.006,164.52,71.92182794859485,17.05978406693237,6.832347540474881
0.0059,0.0465,0.001,0.5,0.05,202.696,130.791,120.95,61.833298464389784,26.547579481143448,16.833200517564805
0.0059,0.0465,0.001,0.5,0.1833,209.294,145.46,143.9,66.51904436653048,23.9367461396231,10.559681358525985
0.0059,0.0465,0.001,0.5,0.3167,215.701,157.751,154.3,70.3600132734592,21.092946821475778,10.308906780234107
0.0059,0.0465,0.001,0.5,0.45,217.427,164.588,160.59,72.31923878037853,18.9163752467012,9.644442117188845
0.0059,0.0465,0.001,0.999,0.05,220.055,131.757,116.26,64.10129287495928,32.27237512453907,22.916891677389373
0.0059,0.0465,0.001,0.999,0.1833,222.884,147.228,140.23,68.39229919451908,27.704338577995536,15.466040056370623
0.0059,0.0465,0.001,0.999,0.3167,226.889,158.543,151.66,71.69462796508421,24.558863076568294,13.822853778984246
0.0059,0.0465,0.001,0.999,0.45,227.596,165.477,159.47,73.56380993982575,22.1157201582165,12.173622200852163
0.0059,0.0465,0.3337,0.001,0.05,190.632,128.797,130.02,60.14691393031289,24.07695029197654,9.090004742050306
0.0059,0.0465,0.3337,0.001,0.1833,196.954,143.578,149.1,64.84683687803947,21.008168136156137,5.065986213925022
0.0059,0.0465,0.3337,0.001,0.3167,203.745,155.255,157.16,68.58222990073507,18.346419903032984,6.013456505701664
0.0059,0.0465,0.3337,0.001,0.45,208.885,162.567,162.18,71.00328622796285,17.03219692979918,6.773361400403921
0.0059,0.0465,0.3337,0.5,0.05,201.433,130.1,120.91,61.52133448312746,26.42552738372933,16.40263260492212
0.0059,0.0465,0.3337,0.5,0.1833,207.866,144.498,142.01,66.08959937071944,23.667234774517098,10.989507892985873
