Cm,Ch,Bm,Bh,T,sR,sG,sB,L,A,B
0.0425,0.02,0.01,0.85,0.25,195,132,105,61.116576893395944,20.892588653565415,24.57751764485172
0.0425,0.07,0.01,0.6,0.25,181,116,103,55.562908893209396,24.14747045886806,17.802416380212094
0.0425,0.07,0.01,0.65,0.25,178,115,106,55.13336968624178,23.793381667480684,15.259254766381435
0.0425,0.07,0.01,0.75,0.25,181,121,101,56.66801733979075,21.468345864379344,20.430568216752555
0.0425,0.07,0.01,0.8,0.25,183,119,102,56.493207810306174,23.02508190564567,19.771238180562168
0.0425,0.07,0.01,0.85,0.25,185,118,100,56.503121014082694,23.970316184972194,20.654107739152195
0.0425,0.16,0.01,0.6,0.25,169,116,102,54.08210366385023,19.34549685161524,16.35505977504299
0.0425,0.16,0.01,0.65,0.25,166,114,102,53.18150511862426,19.397959811324917,14.556146757610055
0.0425,0.16,0.01,0.75,0.25,172,111,97,53.13397913641403,22.704528601480146,17.84600776844536
0.0425,0.16,0.01,0.8,0.25,175,112,96,53.7201494514276,23.139214304448874,19.382158357643586
0.0425,0.16,0.01,0.85,0.25,175,111,97,53.600032323114476,23.58254841565688,18.305241923360825
0.0425,0.32,0.01,0.6,0.25,151,111,104,50.92597723197245,14.503645309704105,10.450147753293848
0.0425,0.32,0.01,0.65,0.25,153,109,102,50.53118661433645,16.503407183605656,11.144631088578215
0.0425,0.32,0.01,0.75,0.25,159,108,104,50.925962300768475,20.0701664316163,10.104770442799783
0.0425,0.32,0.01,0.8,0.25,160,110,101,51.56635677047507,18.312454642629262,12.878775300839473
0.0425,0.32,0.01,0.85,0.25,160,110,99,51.57742810036268,18.454443429513024,14.452485790828984
0.1,0.003,0.01,0.6,0.25,169,114,78,53.17292436809208,17.606727870958128,28.566807911312452
0.1,0.003,0.01,0.65,0.25,169,113,79,52.91573465288094,18.57058467593209,27.961553383069372
0.1,0.003,0.01,0.75,0.25,169,113,80,52.92640335920616,18.378778064830016,27.34165688087502
0.1,0.003,0.01,0.8,0.25,169,114,75,53.17869660904498,17.23578960888861,30.087103786344947
0.1,0.003,0.01,0.85,0.25,168,114,79,53.11530351739924,17.214859978663956,27.716906496182368
