Cm,Ch,Bm,Bh,T,sR,sG,sB,L,A,B
0.0135,0.003,0,0.75,0.01,246.7806800719367,201.4834433331016,166.81260038478558,84.2323859788232,11.254632896042116,23.36734532521165
0.0135,0.003,0,0.75,0.09333333,245.1853355558969,196.41240289914467,163.5890978831968,82.79341855577175,12.904346669236899,23.07055293090807
0.0135,0.003,0,0.75,0.17666667,243.1311780814499,194.01076668257926,159.88178135071564,81.945427052338,12.928354524814223,23.838949285092493
0.0135,0.003,0,0.75,0.25,239.90971077885442,191.03750436952404,160.6431516581504,80.93040784427117,13.351318550251401,21.993962664646926
0.0135,0.003,0,0.8,0.01,245.9398106337705,201.89263567413968,168.21317682012685,84.2796466273146,10.895385836829863,22.68206164605122
0.0135,0.003,0,0.8,0.09333333,246.0789279553261,196.12990939040665,165.55909564662684,82.84941547421143,13.635015743819478,22.118960283018584
0.0135,0.003,0,0.8,0.17666667,242.19965925335694,193.9276155424921,161.53572094178614,81.86715158912584,12.8163774192398,22.841343198036277
0.0135,0.003,0,0.8,0.25,239.16852807588373,191.2464670998121,159.67235310395316,80.89041909086227,12.837672704487824,22.44368830799357
0.0135,0.003,0,0.85,0.01,245.65374517221497,202.6679426926279,169.93025500379017,84.47451055020424,10.598018519157149,22.041428455850042
0.0135,0.003,0,0.85,0.09333333,244.79160727497356,197.15089279852322,164.36792214289983,82.94895030893602,12.462531897471374,22.86612856647965
0.0135,0.003,0,0.85,0.17666667,241.65466342592146,193.6680867777372,161.0970504777455,81.74353219858207,12.690461085638704,22.8959383885581
0.0135,0.003,0,0.85,0.25,240.205816613948,190.82508674341884,160.7686035127005,80.91027400400945,13.592038608026268,21.904141013445333
0.0135,0.02,0,0.6,0.01,220.29297372548444,149.153161028521,130.9574519700347,68.34399664983235,24.60588806099395,20.49845836841786
0.0135,0.02,0,0.6,0.09333333,220.26590615434344,157.31722031902626,136.44316872705122,70.36245395742253,20.82539561141855,20.23782590997496
0.0135,0.02,0,0.6,0.17666667,221.00716335322642,160.78567500022282,141.5719450245166,71.36880215353474,19.854380687901628,18.820278614062147
0.0135,0.02,0,0.6,0.25,222.01467004802365,163.97603593985608,140.87387885634854,72.22281132488283,18.44564260786702,20.39409021847709
0.0135,0.02,0,0.65,0.01,219.47076822759774,152.85099721076773,127.3813742891551,69.04525647123262,21.89800741063097,23.40580185867054
0.0135,0.02,0,0.65,0.09333333,223.5105910671614,159.20052988183681,132.55942644417894,71.08670924760428,20.640595917015503,23.408623683226672
0.0135,0.02,0,0.65,0.17666667,223.015677066063,159.21349848755872,139.70816762628567,71.17531358982156,21.2578572446695,19.60999791210485
0.0135,0.02,0,0.65,0.25,221.24486616359863,161.1567041236704,144.97638381303867,71.55274677703648,20.162610995628995,17.21092411682306
0.0135,0.02,0,0.75,0.01,219.85404344466917,154.80613680381018,126.60754009136853,69.53446480900985,20.911938705755638,24.496256223462787
0.0135,0.02,0,0.75,0.09333333,223.32094182371029,160.32764224737454,132.5958820433108,71.33356857487618,19.96457857458278,23.719274271076273
